mcmod_id,curseforge_slug,modrinth_slug,name,subname,abbr
530,harvest-festival,,丰收物语,Harvest Festival,HF
531,tough-as-nails,tough-as-nails,意志坚定,Tough As Nails,TAN
532,non-update,,不再有更新,Non Update,NU
533,clayium,,粘土工业,Clayium,
534,better-storage,,更好的储存,Better Storage,
535,davincis-vessels,,达芬奇之舟/达芬奇的船,Davincis Vessels,
536,bspkrscore,,bspkrs核心,bspkrsCore,
537,techguns,,科技枪,Techguns,TG
538,iron-backpacks,,特殊背包,Iron Backpacks,
539,openmodularturrets,,开放式炮台,OpenModularTurrets,OMT
540,technomancy,,量子魔法,Technomancy,
541,quantumflux,,量子通量,QuantumFlux,QF
542,blocksniffer,,方块探测,Block Sniffer,
543,dragonapi,,Dragon API,,
544,electricraft,,电力工艺,ElectriCraft,EC
545,candycraft,,糖果世界,CandyCraft,
546,,,IHL Tools & Machines,,IHL
547,minefantasy2,,我的幻想2,MineFantasy2,MF2
548,,,更高的世界,TallWorlds,TW
549,rails-of-war,,铁路战争,Rails of War,RoW
550,actually-additions,actually-additions,实用拓展,Actually Additions,AA
551,galaxy-space-addon-for-galacticraft,galaxy-space,星空,Galaxy Space,GS
552,latiao-craft,,辣条工艺,Latiao Craft,LTC
553,,,豆腐工厂重置版,Tofu Factory Reloaded,TFR
554,meteorcraft,,陨石工艺,MeteorCraft,
555,iguanas-tinker-tweaks,,匠魂增强,Iguanas Tinker Tweaks,
556,arrow-cam,,箭矢视角,Arrow Cam Mod,ACM
557,tea-the-story,,茶风·纪事,Tea the Story,TS
558,techreborn,,科技复兴,Tech Reborn,TR
559,infusinbrewing,,注魔酿造,Infusion Brewing,IB
560,jurassicraft,,侏罗纪时代,JurassiCraft,JC
561,eternal-singularity,,永恒奇点,Eternal Singularity,ES
562,codechicken-lib-1-8,codechicken-lib,CodeChicken Lib,,CCL
563,codechicken-core-1-8,codechicken-core,鸡块核心,CodeChickenCore,CCC
564,automagy,,自动化魔法2,Automagy 2,
565,aobd-singularities,,AOBD的奇点,AOBD Singularities,
566,universal-singularities,,通用奇点,Universal Singularities,US
567,academy-monster,,超能力怪物,Academy Monster,AM
568,sonar-core,,声呐核心,Sonar Core,
569,armorstatushud,,耐久信息显示,ArmorStatusHUD,
570,wanionlib,wanionlib,Wanion Lib,,
571,llibrary,,LLibrary,,
572,,,格雷科技6,GregTech 6,GT6
573,thaumcraft,,神秘时代6,Thaumcraft 6,TC6
574,minefactory-reloaded,,我的工厂2,MineFactoryReloaded 2,MFR2
575,,,GTExtras,,
576,thermal-expansion,,热力膨胀4,Thermal Expansion 4,TE4
577,projecte,,等价交换重制版,ProjectE,PE
578,,redpower2-core,红石力量2,RedPower2,RP2
579,customthings,,自定义物品,CustomThings,
580,applied-energistics-2,ae2,应用能源2,Applied Energistics 2,AE2
581,automagy,,自动化魔法,Automagy,
582,minefantasy2,,我的幻想2,MineFantasy2,MF2
583,environmental-tech,environmental-tech,环境科技,Environmental Tech,ET
584,grimoire-of-gaia,grimoire-of-gaia,盖亚魔典3,Grimoire of Gaia 3,GOG3
585,magic-cookies,,魔法饼干,Magic Cookies,
586,thaumic-potatoes,,神秘土豆,Thaumic Potatoes,
587,torcherino,torcherino,加速火把,Torcherino,
588,craftable-nether-star,,Craftable Nether Star +,,
589,veinminer,,连锁采矿/矿脉矿工,Vein Miner,
590,,,铱矿,Iridium Mod,
591,another-one-bites-the-dust,,Another One Bites the Dust,,AOBD
592,,,Minecraft Chromium嵌入式框架,Minecraft Chromium Embedded Framework,MCEF
593,mine-mine-no-mi,mine-mine-no-mi,恶魔果实,Mine Mine no Mi,
594,advanced-rocketry,,高级火箭,Advanced Rocketry,AR
595,vics-modern-warfare-mod,,维克的现代战争,Vic's Modern Warfare Mod,VMW
596,chance-cubes,chance-cubes,机会方块,Chance Cubes,
597,gun-customization,,Gun Customization,,GunCus
598,endercore,endercore,末影核心,EnderCore,
599,brandons-core,brandons-core,Brandon's Core,,
600,cofh-core,cofh-core,CoFH核心,CoFH Core,
601,statuseffecthud,,状态信息显示,StatusEffectHUD,
602,lambdalib,,LambdaLib,,
603,redstonic,,红石电子,Redstonic,
604,libvulpes,,Libvulpes,,
605,ye-gamol-chattels,,伊加墨的财产,Ye Gamol Chattels,YGC
606,ivtoolkit,,IvToolkit,,
607,wolf-armor-and-storage,,狼铠,Wolf Armor and Storage,
608,better-records,,更好的播放器,Better Records,
609,worldedit,,创世神,WorldEdit,WE
610,,,LiteLoader,,LL
611,,,单机创世神,WorldEdit Wrapper,
612,worldeditcui,worldedit-cui,WorldEditCUI,,WECUI
613,ztones,,Ztones,,
614,,,笔菠萝苹果笔,Pen Pineapple Apple Pen Mod,PPAP
615,dummycore,,DummyCore,,
616,extra-utilities,,更多实用设备2,Extra Utilities 2,ExU2
617,openmodslib,,开放式模组库,OpenModsLib,OML
618,embers,,余烬,Embers,
619,neat,neat,极简血量显示,Neat,
620,mob-properties,,怪物属性,Mob Properties,MP
621,ganys-surface,,Gany的世界,Gany's Surface,
622,,,遗忘的火光,Amnesia Lights,AL
623,ezstorage,,EZ存储,EZStorage,EZ
624,ichunutil,ichunutil,iChunUtil,,
625,intangible,,Intangible,,
626,,,灵魂森林,Soul Forest,
627,forge-multipart-cbe,cb-multipart,CB Multipart / Forge Multipart CBE / ForgeMultipart,,
628,the-titans-mod,,泰坦生物,The Titans,
629,enchiridion,,Enchiridion,,
630,stimmedcow-nomorerecipeconflict,,合成冲突消除,NoMoreRecipeConflict,
631,tinker-i-o,,工匠接口,Tinker I/O,
632,woot,,生物工厂,Woot,
633,,,滑稽纪元,Huaji Age,
634,thermal-expansion,,热力膨胀5,Thermal Expansion 5,TE5
635,realistic-terrain-generation,,真实地形生成,Realistic Terrain Generation,RTG
636,,,怪物重生,Mob Rebirth,
637,diseasecraft,,疾病,Disease Craft,
638,zombie-infection,,僵尸感染,Zombie Infection,ZI
639,astral-sorcery,,星辉魔法,Astral Sorcery,AS
640,neotech,,全新科技,NeoTech,NT
641,apocalypse-mod,,启示录,Apocalypse,
642,bookshelf-api-library,,Bookshelf API Library,,
643,,,以太,The Ether,
644,movingworld,,MovingWorld,,
645,botania-garden-of-glass,gardenofglass,水晶花园,Garden of Glass,
646,,tubestuff,RP增强,Tube Stuff,
647,tiny-progressions,,微型自动化,Tiny Progressions,
648,thaumic-additions,,神秘领域,Thaumic Additions: Reconstructed,
649,baubles-stuff,,更多首饰,Baubles Stuff,BS
650,thaumaturgical-knowledge,,神秘奥义,Thaumaturgical Knowledge,TK
651,advanced-thaumaturgy-2,,高等神秘学,Advanced Thaumaturgy,AT
652,INpureCore,,INpureCore,,
653,atomicstrykers-battle-towers,,战斗高塔,AtomicStryker's Battle Towers,
654,reborncore,,重生核心,Reborn Core,
655,steves-carts-reborn,,史蒂夫矿车：重生,Steve's Carts Reborn,SCR
656,refined-relocation,,简单分类,Refined Relocation,
657,gilded-games-util,,Gilded Games Util,,GGU
658,dangerrpg,,危险RPG,Danger RPG,
659,malisisdoors,,更多门,MalisisDoors,MD
660,,,YMC科技公司的录像室,[YMC.Inc]Video Studio Room,YMC-VSR
661,jaffa-foods-a-harvestcraft-addon,,更多有趣的食物,Just Another Fun Food Addon,JAFFA
662,thermal-smeltery,,热力冶炼厂,Thermal Smeltery,
663,,,火把拉杆,Torch Levers,
664,malisiscore,,MalisisCore,,
665,valkyrielib,valkyrielib,ValkyrieLib,,
666,waila-harvestability,,Waila Harvestability,,
667,mixed-magic,,混合魔法,Mixed Magic,
668,hwyla,hwyla,Here's What You're Looking At,,Hwyla
669,crafttweaker,crafttweaker,CraftTweaker,,CrT
670,,,匠魂扩充,PlusTiC,
671,real-time-chat-translation-mod,,实时聊天翻译,Real Time Chat Translation Mod,RTCT
672,,,自定义史蒂夫,CustomSteve,CS
673,practical-logistics-2,,实用物流监控2,Practical Logistics 2,PL2
674,,,高级能源,EnergyAdditions,
675,advanced-generators,advanced-generators,高级发电机,Advanced Generators,ADVG
676,bdlib,,BDLib,,
677,,,更好的熔炉,Better furnace,
678,pressure-pipes,,压力管道,Pressure Pipes,PP
679,onlinepictureframe,,在线相框显示,OnlinePictureFrame,
680,super-circuit-maker,,超级电路,Super Circuit Maker,SCM
681,switch-bow,,Switch-Bow,,
682,minecolonies,minecolonies,模拟殖民地,Minecolonies,
683,tinkers-construct,tinkers-construct,匠魂2,Tinkers' Construct 2,TiC2
684,mcjtylib,mcjtylib,McJtyLib,,
685,mcmultipart,,MCMultiPart,,MCMP
686,aroma1997s-dimensional-world,,Aroma1997的维度世界,Aroma1997's Dimensional World,
687,project-73926,,超级合成框架,Super Crafting Frame,SCF
688,akashic-tome,akashic-tome,阿卡什宝典,Akashic Tome,
689,morph-o-tool,morph-o-tool,变形工具,Morph-o-Tool,
690,decocraft,decocraft,装饰工艺,Decocraft,
691,refined-storage,refined-storage,精致存储,Refined Storage,RS
692,deep-resonance,deep-resonance,深度共振,Deep Resonance,
693,,,Gollum Core Lib,,
694,,,更多活塞,More Pistons,
695,,,物品存储器,ItemSaver,
696,clockwork-phase,,时之沙,Clockwork Phase,
697,,,镐子养成,Growable Pickaxe,GP
698,autoreglib,autoreglib,AutoRegLib,,ARL
699,roots,,根源魔法,Roots,
700,guide-api,guide-api-legacy,指南,Guide-Api,
701,fraghappy-reborn,,FragHappy Reborn,,
702,genetics-reborn,,基因重生,Genetics Reborn,
703,,,模组703(获取失败),,
704,router-reborn,,路由重生,Router Reborn,
705,,,NEI中文快捷搜索,NEI Easy Search,
706,coroutil,coroutil,CoroUtil,,
707,vanilla-magic,,原生魔法,Vanilla Magic,
708,taoism,,御灵,Taoism,
709,essentialcraft-4-unofficial,,源质魔法4非官方版,EssentialCraft 4 Unofficial,
710,celestial-craft,,天体,Celestial Craft,
711,,,失落神秘,Pengu's Lost Thaumaturgy,
712,compact-machines,,更多空间/压缩空间,Compact Machines,CM
713,,,实用煤炭,UsefulCoals,UfC
714,ex-nihilo-omnia,,无中生有-世间万物,Ex Nihilo Omnia,
715,last-sword-you-will-ever-need-mo,,最终之剑,The Last Sword You Will Ever Need Mod,
716,the-last-sword-you-will-ever-need-reboot,,最终之剑：重生,The Last Sword You Will Ever Need Reboot,
717,,,模组717(获取失败),,
718,ftb-library-legacy-forge,,FTB Library（旧版）,FTB Library (Forge) (Legacy),FTBL
719,,,库存扫描,InventoryScan,IS
720,,,哥斯拉,Godzilla,
721,thaumic-potatoes-2,,神秘土豆2,Thaumic Potatoes 2,TP2
722,extraplanets,,额外行星,Extra Planets,EP
723,,,模组723(获取失败),,
724,xtracraft-mod,,X工艺,XtraCraft Mod,XC
725,,,防御科技,DefenseTech,DT
726,formivore-generators-walled-city-great-wall-ca,,城墙城市生成,Cellular Automata Generator/Great Wall Mod/Walled City Generator,
727,icbm-classic,icbm,洲际导弹经典版,ICBM - Classic,
728,voltz-engine,,Voltz Engine,,VE
729,blocklings,,方块酱,Blocklings,
730,,,神秘力学,Thaumic Machina,
731,,,巫媒,Shamanry,
732,,,黑暗神秘学,Thaumic Darkness,TD
733,,,自然魔法,Magia Naturalis,
734,sbm-wooden-shears,,木剪刀,Wooden Shears,
735,,,神秘史记,Thaumic History,
736,schools-of-magic,,魔法学院,Schools of Magic,
737,aether-aspects,,天境要素扫描,Aether Aspects,
738,arcane-arteries,,奥法献祭学,Arcane Arteries,
739,thaumic-palmistry,,Thaumic Palmistry,,
740,one-click-crafting,,一键合成,One click crafting,OCC
741,essential-thaumaturgy-unofficial,,源质神秘学（非官方版）,Essential Thaumaturgy Unofficial,
742,wireless-crafting-terminal,,无线合成终端,Wireless Crafting Terminal,WCT
743,waila-plugins,,Waila 插件,Waila Plugins,WP
744,appleskin,appleskin,苹果皮,AppleSkin,AS
745,tcbotaniaexoflame,,奥术投射,TCBotaniaExoflame,TCBE
746,thaumic-equivalence,,奥法置换,Thaumic Equivalence,
747,thaumcraft-research-helper,,神秘研究小助手,Thaumcraft Research Helper,
748,thaumic-upholstry,,神秘装饰,Thaumic Upholstry,
749,thaumic-expansion,,神秘膨胀,Thaumic Expansion,
750,nodal-mechanics,,节点力学,Nodal Mechanics,NM
751,transmute-liquids-addon-for-thaumcraft-4,,液体嬗变,Transmute Liquids,
752,thaumores,,奥能矿物,ThaumOres,TO
753,notenoughthaumcrafttabs,,无限神秘标签页,Not Enough Thaumcraft Tabs,NETCT
754,natures-compass,natures-compass,自然罗盘/生物群系指南针,Nature's Compass,
755,warp-theory,,神秘扭曲学,Warp Theory,
756,hammer-lib,hammer-lib,锤子核心,Hammer Core/Hammer Lib,
757,,,采掘工具,Mining Tools,
758,,,热力铸造室,Thermal Casting,
759,thermal-smeltery-redux,,热力冶炼厂重置版,Thermal Smeltery Redux,
760,brcore,,BRCore,,
761,industrial-expansion-te-addon,,工业扩充（TE附属）,Industrial Expansion [TE Addon],
762,,,格雷科技矿脉定位器,GTVeinLocator,
763,,,格雷矿物NEI插件,GTNEIOrePlugin,GTNOP
764,spmodapi,,SpmodAPI,,
765,quantum-pack,,量子工具包,Quantum Pack,
766,netherores,,下界矿石,NetherOres,
767,tesla,,特斯拉,TESLA,TESLA
768,vanillafoodpantry-mod,,食品储藏室,VanillaFoodPantry Mod,VFP
769,the-elysium,,极乐世界,The Elysium,
770,ice-and-fire-dragons,ice-and-fire-dragons,冰火传说,Ice and Fire,IAF
771,,,模组771(获取失败),,
772,yabba,,Yet Another Better Barrels Attempt,,YABBA
773,useful-nullifiers,,实用销毁器,Useful Nullifiers,
774,xtones,xtones,Xtones,,
775,xnet,xnet,XNet,,
776,wireless-crafting-grid,,无线合成网络,Wireless Crafting Grid,WCG
777,,,模组777(获取失败),,
778,top-addons,,TOP Addons,,TOPA
779,torchmaster,torchmaster,火炬大师,Torchmaster,
780,zerocore,zerocore,ZeroCore,,
781,sleeping-bag,,睡袋,Sleeping Bag,
782,the-one-probe,the-one-probe,检测器,The One Probe,TOP
783,,,模组783(获取失败),,
784,simply-jetpacks-2,,简易喷气背包2,Simply Jetpacks 2,SJ2
785,snad,snad,子沙,Snad,
786,storage-drawers-extras,,Storage Drawers Extras,,
787,solar-flux-reborn,solar-flux-reborn,日光通量：重制版,Solar Flux Reborn,SFR
788,simple-void-world,,简单虚空世界,Simple Void World,SVW
789,shetiphiancore,shetiphiancore,ShetiPhianCore,,SC
790,shadowmc,,ShadowMC,,
791,scannable,scannable,扫描器,Scannable,
792,rebornstorage,rebornstorage,存储重置,Reborn Storage,
793,quantumstorage,,量子存储,QuantumStorage,
794,p455w0rds-library,,p455w0rd's Library,,
795,mtlib,,MTLib,,
796,,,光滑的地形/平滑地形,No Cubes Mod,
797,open-glider,,滑翔翼,Open Glider,
798,mputils,,MPUtils,,
799,shadowfacts-forgelin,,Shadowfacts' Forgelin,,
800,eleccore,,ElecCore | Rendering Library,,
801,infinitylib,infinitylib,Infinity Lib,,
802,dark-utilities,dark-utilities,Dark Utilities,,
803,flux-networks,,通量网络,Flux Networks,FN
804,flat-colored-blocks-forge,,平滑色块,Flat Colored Blocks,FCB
805,jei-bees,,JEI 蜜蜂,JEI Bees,
806,chisels-bits,,雕凿工艺,Chisels & Bits,C&B
807,architecturecraft,,建筑师工艺,Architecture Craft,
808,chameleon,texel-chameleon,变色龙,Chameleon,
809,mrtjpcore,,MrTJPCore,,
810,cyclops-core,cyclops-core,Cyclops Core,,
811,netherportalfix,netherportalfix,下界传送门修正,NetherPortalFix,
812,rftools-dimensions,rftools-dimensions,RF工具：维度,RFTools Dimensions,
813,signals,,信号,Signals,
814,extreme-reactors,extreme-reactors,极限反应堆,Extreme Reactors,ER
815,environmental-lunartech,environmental-lunar-tech,ET：月光发电,Environmental Lunar Tech,
816,angel-ring-to-bauble,,可装备的天使指环,Angel Ring To Bauble,
817,mob-grinding-utils,,刷怪塔实用设备,Mob Grinding Utils,
818,rftools-control,rftools-control,RF工具：控制,RFTools Control,
819,immersive-petroleum,,沉浸原油,Immersive Petroleum,
820,more-shearables,,更多的剪刀用途,More Shearables,
821,gregtech-gt-gtplusplus,,Gregtech++,,GT++
822,,,GTTweaker,,
823,,,Tinkers' Gregworks,,
824,,,GalacticGreg,,
825,,,TecTech,,
826,yam-core,,YAMCore,,
827,,,模组827(获取失败),,
828,,,自然灾害,NaturalDisasters,ND
829,,,远程传送,TeleToro,
830,,,爱丽丝人偶,Alice's Doll,
831,re-zero-kara-hajimeru-isekai-seikatsu,,RE:从零开始的异世界,Re: Zero kara hajimeru isekai seikatsu,Re0
832,minewatch,,Minewatch,,
833,thaumcraft-inventory-scanning,,神秘时代物品栏扫描,Thaumcraft Inventory Scanning,TCIS
834,cyclic,cyclic,循环,Cyclic,
835,chisel,,凿子,Chisel,
836,redstoneplusplus,,红石++,Redstone++,
837,ctm,,连接纹理,ConnectedTexturesMod,CTM
838,simulated-nights,,夜晚模拟,Simulated Nights,
839,ftb-utilities,,FTB 实用工具,FTB Utilities,FTBU
840,just-enough-characters,justenoughcharacters,通用拼音搜索,Just Enough Characters,JECh
841,,,远程传送,TeleToro,
842,redstone-flux,,Redstone Flux API,,RFAPI
843,cofh-world,,CoFH World,,
844,ancient-warfare-2,,古代战争2,Ancient Warfare2,AW2
845,integrated-dynamics,integrated-dynamics,动态联合/集成动力,Integrated Dynamics,ID
846,common-capabilities,common-capabilities,Common Capabilities,,
847,jingames-dragon-block-c,,龙珠C,Dragon Block C,DBC
848,tan-campfire-spit,,意志坚定-篝火烤架,TAN Campfire Spit,
849,super-solar-panels,,超级太阳能发电机,Super Solar Panels,SSP
850,ngtlib,,NGTLib,,
851,geomastery,,征服大地,Geomastery,
852,afsu-mod,,AFSU,,
853,,,猫,Nyanko,
854,lightningcraft,,雷电工艺,LightningCraft,LC
855,just-enough-resources-jer,just-enough-resources-jer,Just Enough Resources,,JER
856,morpheus,,Morpheus,,
857,wall-jump,,飞檐走壁,Wall Jump,
858,,,凝结成块,Condensed Block Mod Reborn,
859,refined-avaritia,,Refined Avaritia,,
860,weather-storms-tornadoes,weather-storms-tornadoes,局部气候&风暴,"Weather, Storms & Tornadoes",
861,,,New Things,,
862,survivalist,,生存主义,Survivalist,
863,mystic-divination,,秘契占星术,Mystic Divination,
864,cofh-lib,,CoFH Lib,,
865,tabula-rasa,,Tabula Rasa,,
866,,,CoFHTweaks,,
867,ender-io-zoo,enderio-zoo,末影动物园,Ender IO Zoo/Ender Zoo,
868,simple-usage-log,,简易日志,Simple Usage Log,SUL
869,omnis-core,,Omnis Core,,
870,auto-paths,,自动路径,Auto Paths,
871,react,,React,,
872,shared-resource-packs,,共享资源包,Shared Resource Packs,SRP
873,i-know-what-im-doing,i-know-what-im-doing,我知道我在干什么,I Know What I'm Doing,IKWID
874,leather-works,,皮革加工厂,Leather Works,
875,cyberware,,机械改造,Cyberware,
876,thermal-cultivation,thermal-cultivation,热力农业,Thermal Cultivation,
877,better-builders-wands,,更好的建筑之杖,Better Builder's Wands,
878,jaopca,jaopca,Just A Ore Processing Compatibility Attempt,,JAOPCA
879,chickens,,更多鸡,Chickens,
880,tragicmc2,,悲惨世界2,TragicMC 2,TMC2
881,mobdrip,,MobDrip,,
882,,,自定义MC,CustomMc,
883,customskinloader,customskinloader,万用皮肤补丁,CustomSkinLoader,CSL
884,saltymod,,盐,SaltyMod,
885,immersive-tech,,沉浸科技,Immersive Technology,
886,,,勇者斗恶龙R,Dragon Quest Respect,DQR
887,funky-locomotion,,Funky Locomotion,,FL
888,compatlayer,compatlayer,版本兼容,CompatLayer,
889,wopper,,木制漏斗,Wopper,
890,gorgecore,,食用强化,GorgeCore,
891,chineseworkshop,,中式工坊,Chinese Workshop,CW
892,modular-routers,modular-routers,模块化路由器,Modular Routers,
893,darkcore,,暗黑核心,Darkcore,
894,tardis-mod,,时间和空间的相对维度,TARDIS MOD,
895,,,蓝石计划,Project Blue,
896,,,守望先锋,HeroWatch,
897,another-one-bites-the-dust-berry-bushes,,AOBD Berry Bushes,Another One Bites the Dust: Berry Bushes,AOBDBB
898,gokistats,,天赋技能树,GokiStats,
899,,,SC科学创造,Scientific Craft,SC
900,tropicraft,,热带世界,Tropicraft,
901,,,弹幕工艺,DanmakuCraft,
902,,,星辉生万物·重制,Ex Astris Rebirth,
903,sumsang,,亖圼,Sumsang,
904,moblocks,,Mo' Blocks,,
905,creepypasta-1-0-0,,蠕动意面,CreepyPasta,
906,grue,,格鲁,Grue,
907,,,亡兄,The Dead Brother,
908,googlyeyes,,金鱼眼,GooglyEyes,
909,lycanites-mobs,,恐怖生物,Lycanites Mobs,LM
910,back-to-eco,,生态回归,Back to Eco,
911,world-of-warcraft,,魔兽世界,World Of Warcraft,
912,the-witcher-adventure,,猎魔人,The Witcher Adventure,
913,fancy-battleaxes,fancy-battleaxes,华丽战斧,Fancy Battleaxes,
914,zora-no-densha,,Zora的电车,Zora no Densha,ZnD
915,roguelike-dungeons,roguelikedungeons,冒险地牢,Roguelike Dungeons,
916,first-aid,firstaid,急救/医疗护理,First Aid,
917,bonfires,bonfires,篝火,Bonfires,
